,id,text,label
10,5f0353a56202d8d6d28ee8bb,"好嚇人！一對夫妻在家，晚上九點多有人敲門，男的問：誰呀？外面….太可怕了，請分亨出去讓更多的人提高警惕
http://ezvivi.com/article/184000.asp
",0
11,5f0353a56202d8d6d28ee8bc,"早安！
“好康報你知”，你們想終生免費吃到花東地區生產的有機優質良米嗎？請在今天早上（4/29）11:30~12:00準時打開電視第38台“年代MUCH頻道”，觀看【看見真台灣】專訪優良社會企業家__金豐禾董事長__蘇玉麒先生受訪節目。你就不會再發冤枉錢去購買到工廠廢水灌溉出來的毒米，越南進口含有落葉劑的毒米了。這些米就是大腸癌，肝癌的原兇。前天電視新聞才報導:現在全省被勒令停耕的農田已有400公頃，彰化地區就佔了百分之六十面積，可怕呀！你還不為自己跟家人的健康設想嗎？請立馬動動手指，觀看38台節目，這麽一個簡單的小動作就可以維護全家人的健康，何樂而不為也？並請盡快通知你們的親朋好友一起觀看，功德無量啊！",0
12,5f0353a56202d8d6d28ee8bd," 保護眼睛~第一名是水煮蛋

https://www.youtube.com/watch?v=sJh8x6_pLtE",0
13,5f0353a56202d8d6d28ee8be,鳳山衛武營國家藝術文化中心，需要保全30員，7/1進駐，徵男女保全，上四休二，月/240小時，薪資32400元。日、夜組長各一員，薪36600元。主任一員薪40000元，週休二、日上8小時。歡迎推薦！請洽太子保全李課長0928345585，謝謝！,0
14,5f0353a56202d8d6d28ee8bf,"愛喝蝶豆花茶？它的功效說出來會嚇你一跳！
http://life.coola.pro/cat/31/node/1165531/6883",0
15,5f0353a56202d8d6d28ee8c0,衣服剛買就直接穿，想說穿過了再洗也OK嗎？皮膚科醫師就要直接告訴你後果很嚴重，新衣服不僅會殘留可怕的化學物質，你身體甚至還會被蟲蟲入侵！穿上去後，很快就會出現感染皮膚炎及造成過敏的問題出現,0
16,5f0353a66202d8d6d28ee8c1,"悅富會群友早上好

是初榨還是粗詐
不只是台灣有「詐油」
盛產橄欖油大國義大利也有
優質農產品的產量有限
產生了相對的利益空間
加上食品化工技術的進步
讓人們接觸到各種合法的「食品」
但，合法並不等於安全～
法規總是事件後的修訂與放寬
有良心的商家要面對價格競爭
要支付成本教育消費市場
消費者也許要透過自我教育
學習 分析與分辨～

https://youtu.be/ldxC7UkFo-4",0
17,5f0353a66202d8d6d28ee8c2,這農藥殘留修正，越修越高，是要害死台灣人喔。這政府真夭壽。,0
18,5f0353a66202d8d6d28ee8c3,"外科醫生拿著高階影像""指點""病患為何開刀？如何開刀？最常提及的理由是[椎間盤突出]！壓迫神經！須動刀切除突出部！

但一些牴觸醫療手術業務利益的研究實驗卻說明了意想不到的事實！

荷蘭萊登大學神經外科巴索瑜教授找來267位有[椎間盤突出]的坐骨神經痛患者，一半手術治療，一半用保守療法，一年後開刀者椎間盤突出部79%全消失，14%減小，5%不變，這成果不出預料，因突出骨頭已被挖去！

驚異的是，未手術者，[椎間盤突出]竟有38%全消失，53%減小，7%不變！
一坨突出的椎間盤髓核壓迫神經，隨時間消失縮小，並非特殊現象，1980年後陸續有重要醫學期刋發表研究報告皆顯示，椎間盤突出自動縮小或消失的比例高達9成！
一般認為突出的椎間盤只要縮小20%，神經壓迫的酸、麻、痛即可改善，一般自動縮小體積皆可超過20%，這說明為何許多病人没開刀，病情仍逐漸緩解！

這或許是勸刀的外科醫最不想讓病人知道的秘密吧！更何況脊椎手術後遺症、併發症超多，常引發反覆後續補救手術，無法解決！
椎間盤突出的狀況很普遍，MRI顯示的異常也不一定與患者主訴症狀有關，診斷施刀者經由猜想連結，遽以施行開椎手術，常引發不可逆併發症致殘！

椎間盤突出好發於脊椎核心肌群太弱，太緊而痙攣者，伸展、鍛練核心肌群，可使脊椎受保護，免於當壓迫椎間盤外突。

手術是必有後遺症的壞選項，手術後若脊椎核心肌群没鍛練增強，無强壯肌肉保護的脊椎必更易椎間盤突出，但人體豈承受得住反覆手術！

依下列短片示範，放鬆脊椎肌群，並鍛練肌群張力，可使椎間盤突出症候群改善，勿以年老、體衰、太難為藉口不鍛練，示範者做到100分，一般人以20分開始也很有效，做久了，老、弱也可達高標！脊椎健壯了，就不易受椎間盤突出所擾！

https://youtu.be/Z3-mYrVjBEo",0
19,5f0353a66202d8d6d28ee8c4,似乎沒有得到正確的答案 請問我該如何確認這則消息是否正確,0
20,5f0353a66202d8d6d28ee8c5,"一起來做愛心公益

我來拜票！！
不為藍綠只為愛心！
請投愛心義賣票
十多年我們的好品格初衷不變！小小的100元連兒童都可以做愛心！
團結力量大！今年更結合三個愛心單位一起給失親孩子一份支持與溫暖的禮物！期待您的參與！

【金豬發財紅包袋】
訂購請按↓↓↓
https://docs.google.com/forms/d/e/1FAIpQLSf4gHdXi_3yaZo1uGEZhpAtGqbDaPd0sExQXaZudMhmnKx7lQ/viewform?vc=0&c=0&w=1
",0
21,5f0353a66202d8d6d28ee8c6,黑心商人，真的是太可惡了，我家印尼幫傭阿姨每天都要喝二杯，常常說她頭痛，肚子痛，我冲真的咖啡給她喝居然被嫌不好喝！分享影片給大家看看。要慎選！,0
22,5f0353a76202d8d6d28ee8c7,"新科諾貝爾獎得主，引力波三巨頭之一的基普·索恩說：15年內有望解開宇宙誕生的秘密。

那是因為科學家正積極探索另一空間的暗物質及暗能量，那是靈魂的家鄉，儲存人類意識的雲端數據庫，而2016年引力波的成功偵測，將接著應用於如何成功探索到暗物質及暗能量的真實蹤跡。

物理學家一致都認為有平行宇宙的存在，這代表靈魂是在每個不同的宇宙，扮演了不同的角色，而每個角色都是靈魂自己的選擇，一切都是自己的安排，神及宇宙法則只是提供一個平台。

靈魂藉由重生使我們進入另一種不同的知性層面，我們的靈魂是為了學習新知與更新前世的無知，而重生在一具新的肉身之中，然後通過各種苦樂順逆的體驗來歷練自己。",0
23,5f0353a76202d8d6d28ee8c8,"ごみの山は雲林にあります.斗六山岳地帯！！
ひどい影響の湖山のダムの近く.ダムの道.カエデの木の湖.犬をかみます.ザクロ.大埔...各小作人の頭の人民の生活は水の水質を使います.水源を灌漑します...
人を食べてとても十分です！！

https://www.facebook.com/aiwha.wu.9/videos/887355101653819/",0
24,5f0353a76202d8d6d28ee8c9,因為⋯⋯因為⋯⋯謠言滿天飛，想確認一下,0
25,5f0353a76202d8d6d28ee8ca,軍公教年金改革昨天上路，不少退休軍公教打開存摺，發現退休金比預期砍得多。全國公務員協會理事長李來希今在臉書大罵，有人第一年就被砍了3萬2000元，「才第一年欸！酸民們還要酸嗎？你們的良心果然是被狗吃了！」,0
26,5f0353a76202d8d6d28ee8cb,"這個假文章流傳好久了，內容為「謝謝台電弟兄提供電價資料」、「提供享受用電最佳時段參考」這樣類似的網路謠言

謠言破解
https://www.mygopen.com/2017/06/line_9.html",0
27,5f0353a76202d8d6d28ee8cc,"轉載
保護正當權益：
告訴各位一定要改變的正確思維：退休所得替代率絕對不可逐年遞減，逐年遞減表示您的服務年資也逐年遞減，也就是說您服務完成也被國家認定的年資要減少10年，這是違背最基本的法理，也就是告訴您，若您已經服務35年後退休，國家也認同35年，但但但但但在事實上，卻每年告訴您您必須逐年減少服務1年，要您接受10年，也就是告訴大家每人服務年資要少10年，您若35年只剩25年，25年的只剩15年，而失去的那10年您是做白工或做「功德」去了嗎，而這失去的10年到您離世為止都要不回，您願意嗎？再說已經完成的事實國家機器怎能隨意改變呢？若該條件通用於公教，那也可貫引到其它已經完成公職服務的人員，上自總統副總統以降至各政府官員、民意代表等一體適用。舉例：已卸任李登輝總統服務總統職務同樣要遞減10年，只剩下2年吧？同樣的以已卸任的陳水扁總統、馬英九總統，卸任10年後，國家認定他們從未當過服務過國家，完全抹煞其付出貢獻，可以嗎？應該是樣嗎？請問年改小組各成員，若如此，將來蔡總統、陳建仁副總統、林萬億政務委員，段宜康立委及強行同意表決通過的各立法委員諸公，您卸任後是否一體同仁適用。因此
各位剛拿到的「退休所得重新審定通之知書」既然明確告知您「退休審定年資(就是您服務公職年資)為多少年多少月(斤斤計較到月)」其107年7月1日確定的替代率及由確定替代率所換算的金額即自此確定，不可也不能做遞減之事，以免傷害退休公教應有權益，並導至政府威信掃地，怡笑全世界。
若各位認同，請轉知公教同仁。",0
28,5f0353a86202d8d6d28ee8cd,"人體最重要的8個器官怕什麼？
https://line.me/R/ti/p/%40bxd7099f

🔴胃：怕冷

🔴肺：怕煙

🔴肝臟：怕胖

🔴心臟：怕失眠

🔴胰臟：怕暴飲暴食

🔴腸道：怕亂吃藥

🔴腎臟：怕鹹

🔴膽囊：怕不規律吃飯

健康從日常生活開始
健康從認知自己開始

💞祝願大家平安喜樂

🌟您怎麼想呢？ 有感覺請轉發吧～✌

您的一個「讚」👍 一個「分享」🌞
可能就幫到有需要的朋友
也能讓我們更有動力!💓💓

如果大家有任何好的文章想投稿，或有可共創雙贏美好的合作，歡迎大家以以下方式聯繫我們喔! 💪

❤免費訂閱文章：

🍀Line@生活圈: 
https://line.me/R/ti/p/%40bxd7099f

🍀臉書粉絲團 :
https://m.facebook.com/doctor.lohas/ 

🍀電郵:lohas.planet@gmail.com
",0
29,5f0353a86202d8d6d28ee8ce,Comely face 真的能治療禿頭嗎？,0
30,5f0353a86202d8d6d28ee8cf,"高雄市府工程三大得標營造廠負責人：

1.安暉營造-
董事長劉俊雄-民進黨前高雄市黨部主委、第四屆不分區立委……
2、一功營造:
董事長林中進-高雄市政府顧問、行政院顧問
3、隆大營造:
董事長陳武聰-高捷弊案、董事林向愷、董事林耀文（前高雄新聞處處長、新文化基金會董事長）

都與民進黨有關係，族繁不及備載，罄竹難書⋯

為何高雄滿地天坑、爛路？
為何爆菊舉債三千億也要興土木？
為何爆菊憤怒大於焦慮？
為何爆菊說「高雄不能輸？」

醒醒吧！高雄市民！
民進黨富了，高雄人窮了。",0
31,5f0353a86202d8d6d28ee8d0,"近日來在民進黨主政的縣市政府人事單位，積極打電話給各退休人員，請他（她）去台銀把放在銀行18%定期存款存款全部領出來，改為另外定期存款。
說詞是：因為台銀會主動將她（他）的18%定期存款主動解約改為一般活期存款。」等語。
銀行人員告知，此事千萬不要做，因為你一旦主動去台銀把18%定期存款提領出來，等於你是認同銓敘部的「審定函」，同意拋棄18%定期存款了，你跟銓敘部打的「復審書」也沒有什麼意義了。更不用說未來將會進行的「行政訴訟」及「聲請釋憲」程序。
職是之故，民進黨主政的縣市政府各人事單位正積極聳動各退休人員去跟台銀主動解約，提領18%定期存款，以減少退休人員對民進黨政府的訴訟、釋憲聲請人數。

請大家轉告大家，千萬不要去台銀提領18%定期存款，因為台銀是片面主動解約，未來打贏選戰、復審、行政訴訟、釋憲聲請後，我們將請台銀及民進黨政府連本帶利還給我們。
附註：
編者建議，暫時不宜動它，俟（釋憲）結果，再做定奪。

@要趕快傳！尤其是軍、公、教，因為普遍人民不懂，現在有人挺出來說出真相！",0
32,5f0353a86202d8d6d28ee8d1,"呂秀蓮昨發表聲明「道不同，不相為謀！」向民進黨說Bye Bye！
民進黨內竟有人酸呂后「慢走，不送」",0
33,5f0353a86202d8d6d28ee8d2,"👇【LINE歡慶狗年官方公告】👇
即將把ㄎㄧㄤㄎㄧㄤ小哈狗貼圖發送出去
💕加入好友即可領取下載貼圖💕
https://sur.ee/5CZAT",0
34,5f0353a96202d8d6d28ee8d3,09187150020千萬不要接喔接了就要付79000,0
35,5f0353a96202d8d6d28ee8d4,"台灣壹周刊於2014/5/13日發佈此影片於Youㄒube，次日AIT澄清馬英久己放棄永久居留身分終於證實馬英九有美國籍或綠卡，是美國人，更證實馬從頭到尾都在說謊 ! 
悲哀！有這種總統！領台灣人民薪水
「【台灣壹週刊】
美7.1追稅砍向馬英九
台灣總統領台灣人民薪水要向美國納稅」：
""請大力轉傳讓全民了解台灣竟然有如此爛的總統。""

用力傳下去
爛透天

https://youtu.be/XxtNB3hsPJ0
有關AIT出面說明馬英久綠卡失效的消息是真是假？請查證。
上網google一下，立即看到這消息：

https://www.ettoday.net/news/20140515/357484.htm",0
36,5f0353a96202d8d6d28ee8d5,"斥資近80億建造的嘉義太保故宮南院在2015年底試營運，2016年曾創下147萬參觀人次。不過現在隨著BOT案停擺、經營不善，參觀人次越來越少，之前還曾出現單日入園人數只有300人的慘況，成了蚊子館。 目前正計畫再砸101億推「新故宮計畫」，並且計畫中還包括了耗資37億元的「故宮南院國寶文物修復展示館」。
今年五月免費大放送看看能不能增加遊客數：😭😭😭🐷🐷🐷😭😭😭
故宮南院5/5-6，5/12-13和5/18-20 全部都免費，不用憑證，就可以直接到售票處領取免費票券入館參觀。",0
37,5f0353a96202d8d6d28ee8d6,"🇹🇼各位大德：
    敬請舉手之勞，做一件善事，懵懂 天真 無知 的
台灣年輕人 ，為了區區台幣5萬元酬勞，被騙去運毒品，怎麼死的都不知道 ，大學畢業直接
就 全部 判死刑……
台灣30年來,被 政客/醜 群 嚴重 貪大污，年輕人完全沒出路，又沒教育好.....

https://youtu.be/ZSxZSglG9S4

    傳給各位先進，敬請轉發給台灣天真無知的小孩知道，功德無量，千萬拜託！",0
38,5f0353a96202d8d6d28ee8d7,"吃涼拌黑木耳命危！女童換血4次器官衰竭 醫：死亡率幾乎100% #LINETODAY

https://today.line.me/TW/article/kLEQeq?utm_source=lineshare",0
39,5f0353aa6202d8d6d28ee8d8,中醫認為，竹筍具有滋陰、益血、化痰、消食、利便、明目等功效，非常適合肺熱、咳嗽、胃熱者食用，改善身體不適症狀。現代醫學證實，竹筍具有高蛋白、低脂肪、低澱粉、多粗纖維素等特點，適量吃可以促進脂肪分解，加速腸蠕動，有利於消化，並改善便秘。,0
40,5f0353aa6202d8d6d28ee8d9,"Published on May 26, 2015
一般傳統的CPR，都是讓患者躺平，先做30下的胸部按壓，外加2次人工呼吸，但現在醫界出現不同看法。國內心臟外科權威醫師魏崢，認為傳統CPR常壓過頭，造成患者肋骨骨折，加上一般民眾不願做人工呼吸，急救效果很有限。因此他自創「趴伏式」CPR，讓患者趴著，從背後對心臟進行施壓，不需口對口，這個姿勢就可暢通呼吸道。但因趴伏式文獻不夠多，醫界普遍持保守態度。",0
41,5f0353aa6202d8d6d28ee8da,"死刑犯的告白
來自南非的凡妮莎·古森，21歲時曾參加南非小姐選美，還在比賽中奪下冠軍。顏值高、身材好，擁有一份穩定的工作，還有一個愛她的男友，照理應該過著「人生勝利組」的生活，但她卻因為犯了一個愚蠢的錯誤，讓自己的人生從此變了樣。

真的要告訴家人及朋友。
震驚全球冤案！21歲選美冠軍「好心幫朋友帶書回國」，警方一翻開書「直接判她死刑」！
http://www.itislooker.com/post04010911007559",0
42,5f0353aa6202d8d6d28ee8db,"剛起床不想下床
還是不太舒服頭暈想吐
可惜沒辦法跟死黨去看了😢",0
